"","long","lat"
"64",359.332973743569,-24.0348551231954
"65",360.000010017913,-24.8795531555874
"66",0.677846276004607,-25.7229039331655
"67",1.10784088856361,-26.8818248183239
"68",1.12116690779942,-27.9242363366202
"69",1.13495097659645,-28.9644485340037
"70",1.14928210085731,-30.0017288726861
"71",1.16410243741748,-31.0356521733913
"72",1.17943471800027,-32.0660442662957
"73",1.19526987126071,-33.0928095287508
"74",1.21175346560548,-34.1159240550945
"75",1.22912861308035,-35.1351897698409
"76",1.24681965680433,-36.1505554465713
"77",1.26519564043601,-37.1623147834198
"78",1.28430352152595,-38.1705292520892
"79",1.30418865679909,-39.1753217959843
"80",1.32483375733910,-40.1767846226591
"81",1.34644468931643,-41.1750440906132
"82",1.36884973750648,-42.1702094828732
"83",1.39339903820909,-43.1618368371432
"84",1.41769220681783,-44.1499637194635
"85",1.44320381714147,-45.1354234129129
"86",1.46976866397947,-46.1183866722207
"87",1.49770488473677,-47.0990447426836
"88",1.52686573706790,-48.0775376431797
"89",1.55759198337944,-49.0540702793839
"90",1.58972909064141,-50.0287997456473
"91",1.62361003057584,-51.0019343627394
"92",1.65913256378861,-51.9736448853896
"93",1.69669913783221,-52.9441088985163
"94",1.73627079928403,-53.9135210625108
"95",1.77818329463046,-54.8820657924807
"96",1.82248806373369,-55.8499070129661
"97",1.86950388432888,-56.8172564598312
"98",1.91945241739895,-57.7842951330891
"99",1.97256695659273,-58.7512245233203
"100",2.02919840287884,-59.7181948946866
"101",2.08968847915917,-60.6854316434304
"102",2.15452810528034,-61.6530850337136
"103",2.22402037088675,-62.6213941221572
"104",2.29893602013757,-63.590481852166
"105",2.3796592511736,-64.5605599596046
"106",2.46722547798434,-65.5318060293913
"107",2.56206905791231,-66.5044113068228
"108",2.66556990261327,-67.4785260560608
"109",2.77857218077996,-68.4543278620239
"110",2.90293220976273,-69.4320079700087
"111",3.03994281630543,-70.411716644177
"112",3.1921136680412,-71.3936041486905
"113",3.36164259177891,-72.377820747711
"114",3.55216324815701,-73.364509875211
"115",3.76427946858681,-74.3545457954043
"116",4.0094375829002,-75.3477987346968
"117",4.29107744511791,-76.3438110704139
"118",4.61861062902941,-77.342637444069
"119",5.00362711188256,-78.3442778556622
"120",5.46289714252386,-79.3486844938693
"121",6.02007708114364,-80.3557753964202
"122",6.71003248213389,-81.3653456576398
"123",7.58442049307423,-82.3772245227988
"124",8.73332746713572,-83.3905445578727
"125",10.3041736460430,-84.4038167816225
"126",12.5765698989434,-85.4145618353793
"127",16.1397199332672,-86.4174453414014
"128",22.4499951036586,-87.3989435251323
"129",35.9999975866967,-88.3143732890215
"130",72.0000088337717,-88.961082920395
"131",37.1078406096944,26.8818248183239
"132",37.7840293375257,26.0331174648892
"133",38.449272687212,25.1832199509915
"134",39.1036867719693,24.3329501917842
"135",39.747473082378,23.4827760552252
"136",40.3810209392208,22.6330305130366
"137",41.0047469840372,21.7839218859881
"138",41.6191737262987,20.9356772778696
"139",42.2248168452874,20.0887099151260
"140",42.8216148693011,19.2429224675614
"141",43.4103976663237,18.3983593314056
"142",43.9916126137459,17.5550922236448
"143",44.5657002587692,16.7131382197519
"144",45.1330328467034,15.8725126876526
"145",45.69413288702,15.0332770990493
"146",46.249246266529,14.1953554680877
"147",46.7992711551064,13.3597253655926
"148",47.3429747036069,12.5255022820665
"149",47.8820064027151,11.692607670334
"150",48.4165745732008,10.8609091954799
"151",48.9472153849136,10.0304034424096
"152",49.4741269133397,9.20097002903898
"153",49.9978009320992,8.37260639404712
"154",50.5184286864888,7.5451588581777
"155",51.0364882897505,6.71858174454063
"156",51.5521607418973,5.89275552482543
"157",52.0659275712657,5.06765543959638
"158",52.5779936835307,4.24313677422042
"159",53.088765474948,3.41915043671289
"160",53.5984751719494,2.59558436928274
"161",54.1074984349391,1.77233761319628
"162",54.6161153016733,0.94933386243389
"163",55.1246399608537,0.126430323353227
"164",55.6333695257092,-0.696416386419108
"165",56.1426318453199,-1.51933844171572
"166",56.6527547687661,-2.34238968363719
"167",57.1639978432361,-3.16573483713638
"168",57.6767469744181,-3.98938756259163
"169",58.1912446340277,-4.81350708878796
"170",58.7079074636041,-5.63810302067891
"171",59.2269198782550,-6.46337044554263
"172",59.7487326704657,-7.28929484922714
"173",60.2735644062895,-8.11603716806477
"174",60.8019000291575,-8.94359825582914
"175",61.3339444447448,-9.7721300842293
"176",61.8701689361041,-10.601601917414
"177",62.4108193900457,-11.4321682884132
"178",62.9563875801896,-12.2637984613756
"179",63.5067710536984,-13.0976595448757
"180",64.0638003012696,-13.9327167652541
"181",64.6267581530404,-14.7689829291157
"182",65.1961432128202,-15.6063777817376
"183",65.7722969900674,-16.4449645023697
"184",66.355615635754,-17.2846679589310
"185",66.9465567725544,-18.1254744910434
"186",67.5455507023862,-18.9673294571933
"187",68.1528979535728,-19.8104770366436
"188",68.7694591299499,-20.6544493614362
"189",69.3953298541657,-21.4990620164636
"190",70.0309335979487,-22.3441749828476
"191",70.6766870028384,-23.1895440813255
"192",71.3329520688607,-24.0348551231954
"193",72.0000020035825,-24.8795531555874
"194",72.6778504673821,-25.7229039331655
"195",73.1078450265803,-26.8818248183239
"196",73.121170725651,-27.9242363366202
"197",73.134954047396,-28.9644485340037
"198",73.1492837842747,-30.0017288726861
"199",73.1641052947737,-31.0356521733913
"200",73.1794322392712,-32.0660442662957
"201",73.1952714479564,-33.0928095287508
"202",73.2117526944237,-34.1159240550945
"203",73.2291286956722,-35.1351897698409
"204",73.2468188856225,-36.1505554465713
"205",73.265198924679,-37.1623147834198
"206",73.2843029637875,-38.1705292520892
"207",73.3041924746506,-39.1753217959843
"208",73.3248333063224,-40.1767846226591
"209",73.3464440248563,-41.1750440906132
"210",73.368847045334,-42.1702094828732
"211",73.3934015754002,-43.1618368371432
"212",73.4176965582779,-44.1499637194635
"213",73.4432073148279,-45.1354234129129
"214",73.46976992051,-46.1183866722207
"215",73.4977053942154,-47.0990447426836
"216",73.5268703019714,-48.0775376431797
"217",73.5575924928581,-49.0540702793839
"218",73.589728532903,-50.0287997456473
"219",73.6236131013754,-51.0019343627394
"220",73.6591300850595,-51.9736448853896
"221",73.6967029556837,-52.9441088985163
"222",73.7362702415456,-53.9135210625108
"223",73.778187112482,-54.8820657924807
"224",73.8224877194387,-55.8499070129661
"225",73.869506741685,-56.8172564598312
"226",73.9194559150854,-57.7842951330891
"227",73.9725674660714,-58.7512245233203
"228",74.0292033946691,-59.7181948946866
"229",74.0896915499588,-60.6854316434304
"230",74.1545305357497,-61.6530850337136
"231",74.2240208803654,-62.6213941221572
"232",74.2989412253713,-63.590481852166
"233",74.3796604009825,-64.5605599596046
"234",74.467223426142,-65.5318060293913
"235",74.5620674329569,-66.5044113068228
"236",74.6655721196392,-67.4785260560608
"237",74.7785707692679,-68.4543278620239
"238",74.9029348536755,-69.4320079700087
"239",75.0399416182368,-70.411716644177
"240",75.1921182329447,-71.3936041486905
"241",75.3616435281444,-72.377820747711
"242",75.5521648248527,-73.364509875211
"243",75.7642831797166,-74.3545457954043
"244",76.0094391595959,-75.3477987346968
"245",76.2910751798322,-76.3438110704139
"246",76.618610071291,-77.342637444069
"247",77.0036278348046,-78.3442778556622
"248",77.4628965847855,-79.3486844938693
"249",78.0200760965184,-80.3557753964202
"250",78.7100344857164,-81.3653456576398
"251",79.5844216428831,-82.3772245227988
"252",80.733327763171,-83.3905445578727
"253",82.3041756496255,-84.4038167816225
"254",84.5765727562996,-85.4145618353793
"255",88.1397185217552,-86.4174453414014
"256",94.4500005223357,-87.3989435251323
"257",108.000009835563,-88.3143732890215
"258",144.000017667543,-88.961082920395
"259",109.107852858561,26.8818248183239
"260",109.784041586392,26.0331174648892
"261",110.449281520984,25.1832199509915
"262",111.103695605741,24.3329501917842
"263",111.747481916150,23.4827760552252
"264",112.381029772993,22.6330305130366
"265",113.004755817809,21.7839218859881
"266",113.619185975165,20.9356772778696
"267",114.224825679059,20.0887099151260
"268",114.821627118167,19.2429224675614
"269",115.410403085001,18.3983593314056
"270",115.991611202234,17.5550922236448
"271",116.565702262352,16.7131382197519
"272",117.133045095570,15.8725126876526
"273",117.694131475508,15.0332770990493
"274",118.24926193049,14.1953554680877
"275",118.799283403973,13.3597253655926
"276",119.342980122284,12.5255022820665
"277",119.882004991203,11.692607670334
"278",120.416590237162,10.8609091954799
"279",120.94722763378,10.0304034424096
"280",121.474135747111,9.20097002903898
"281",121.997806350776,8.37260639404712
"282",122.518430690071,7.5451588581777
"283",123.036500538617,6.71858174454063
"284",123.552166160574,5.89275552482543
"285",124.065932989943,5.06765543959638
"286",124.578005932397,4.24313677422042
"287",125.088781138909,3.41915043671289
"288",125.598490835910,2.59558436928274
"289",126.107503853616,1.77233761319628
"290",126.616120720350,0.94933386243389
"291",127.124655624815,0.126430323353227
"292",127.633381774575,-0.696416386419108
"293",128.142640679092,-1.51933844171572
"294",128.652760187443,-2.34238968363719
"295",129.164013507197,-3.16573483713638
"296",129.676755808190,-3.98938756259163
"297",130.191246637610,-4.81350708878796
"298",130.707909467187,-5.63810302067891
"299",131.226935542216,-6.46337044554263
"300",131.748748334427,-7.28929484922714
"301",132.273580070250,-8.11603716806477
"302",132.801908862929,-8.94359825582914
"303",133.333953278516,-9.7721300842293
"304",133.870177769876,-10.601601917414
"305",134.410828223817,-11.4321682884132
"306",134.956396413961,-12.2637984613756
"307",135.506773057281,-13.0976595448757
"308",136.063802304852,-13.9327167652541
"309",136.626760156623,-14.7689829291157
"310",137.196152046592,-15.6063777817376
"311",137.772305823839,-16.4449645023697
"312",138.355631299715,-17.2846679589310
"313",138.946565606326,-18.1254744910434
"314",139.545559536158,-18.9673294571933
"315",140.152913617534,-19.8104770366436
"316",140.769461133532,-20.6544493614362
"317",141.395338687937,-21.4990620164636
"318",142.030942431720,-22.3441749828476
"319",142.67669583661,-23.1895440813255
"320",143.332967732822,-24.0348551231954
"321",144.000004007165,-24.8795531555874
"322",144.677859301154,-25.7229039331655
"323",145.107847030163,-26.8818248183239
"324",145.121179559423,-27.9242363366202
"325",145.134962881168,-28.9644485340037
"326",145.149292618046,-30.0017288726861
"327",145.164114128545,-31.0356521733913
"328",145.179441073043,-32.0660442662957
"329",145.195273451539,-33.0928095287508
"330",145.211761528195,-34.1159240550945
"331",145.229137529444,-35.1351897698409
"332",145.246827719394,-36.1505554465713
"333",145.265200928262,-37.1623147834198
"334",145.284311797559,-38.1705292520892
"335",145.304201308422,-39.1753217959843
"336",145.324842140094,-40.1767846226591
"337",145.346452858628,-41.1750440906132
"338",145.368855879106,-42.1702094828732
"339",145.393417239361,-43.1618368371432
"340",145.417705392050,-44.1499637194635
"341",145.443222978789,-45.1354234129129
"342",145.469778754282,-46.1183866722207
"343",145.497714227987,-47.0990447426836
"344",145.526879135743,-48.0775376431797
"345",145.557601326630,-49.0540702793839
"346",145.589744196864,-50.0287997456473
"347",145.623621935147,-51.0019343627394
"348",145.659138918831,-51.9736448853896
"349",145.696704959266,-52.9441088985163
"350",145.736279075317,-53.9135210625108
"351",145.778189116065,-54.8820657924807
"352",145.822503383400,-55.8499070129661
"353",145.869508745268,-56.8172564598312
"354",145.919464748857,-57.7842951330891
"355",145.972576299843,-58.7512245233203
"356",146.029212228441,-59.7181948946866
"357",146.089700383730,-60.6854316434304
"358",146.154546199711,-61.6530850337136
"359",146.224022883948,-62.6213941221572
"360",146.298950059143,-63.590481852166
"361",146.379669234754,-64.5605599596046
"362",146.467232259914,-65.5318060293913
"363",146.562076266729,-66.5044113068228
"364",146.665580953411,-67.4785260560608
"365",146.778579603040,-68.4543278620239
"366",146.902943687447,-69.4320079700087
"367",147.039957282198,-70.411716644177
"368",147.192120236527,-71.3936041486905
"369",147.361659192105,-72.377820747711
"370",147.552166828435,-73.364509875211
"371",147.764285183299,-74.3545457954043
"372",148.009447993368,-75.3477987346968
"373",148.291084013604,-76.3438110704139
"374",148.618618905063,-77.342637444069
"375",149.003636668576,-78.3442778556622
"376",149.462898588368,-79.3486844938693
"377",150.020078100101,-80.3557753964202
"378",150.710036489299,-81.3653456576398
"379",151.584437306844,-82.3772245227988
"380",152.733343427132,-83.3905445578727
"381",154.304177653208,-84.4038167816225
"382",156.576581590071,-85.4145618353793
"383",160.139727355527,-86.4174453414014
"384",166.450002525918,-87.3989435251323
"385",180.000005008956,-88.3143732890215
"386",216.000019671126,-88.961082920395
"387",181.107848031954,26.8818248183239
"388",181.784036759785,26.0331174648892
"389",182.449283524566,25.1832199509915
"390",183.103697609323,24.3329501917842
"391",183.747483919732,23.4827760552252
"392",184.381024946386,22.6330305130366
"393",185.004757821391,21.7839218859881
"394",185.619187978747,20.9356772778696
"395",186.224820852453,20.0887099151260
"396",186.82162912175,19.2429224675614
"397",187.410405088583,18.3983593314056
"398",187.991626866195,17.5550922236448
"399",188.565704265934,16.7131382197519
"400",189.133047099152,15.8725126876526
"401",189.694147139469,15.0332770990493
"402",190.249250273694,14.1953554680877
"403",190.799285407555,13.3597253655926
"404",191.342982125867,12.5255022820665
"405",191.882020655164,11.692607670334
"406",192.416578580366,10.8609091954799
"407",192.947229637362,10.0304034424096
"408",193.474137750694,9.20097002903898
"409",193.997808354359,8.37260639404712
"410",194.518446354032,7.5451588581777
"411",195.036502542199,6.71858174454063
"412",195.552168164157,5.89275552482543
"413",196.065934993525,5.06765543959638
"414",196.578007935980,4.24313677422042
"415",197.088783142491,3.41915043671289
"416",197.598479179114,2.59558436928274
"417",198.107505857199,1.77233761319628
"418",198.616122723933,0.94933386243389
"419",199.124657628397,0.126430323353227
"420",199.633383778158,-0.696416386419108
"421",200.142642682674,-1.51933844171572
"422",200.652762191026,-2.34238968363719
"423",201.164001850401,-3.16573483713638
"424",201.676757811772,-3.98938756259163
"425",202.191262301571,-4.81350708878796
"426",202.707911470769,-5.63810302067891
"427",203.22692388542,-6.46337044554263
"428",203.748736677631,-7.28929484922714
"429",204.273582073833,-8.11603716806477
"430",204.801910866512,-8.94359825582914
"431",205.333955282099,-9.7721300842293
"432",205.870179773458,-10.601601917414
"433",206.4108302274,-11.4321682884132
"434",206.956398417544,-12.2637984613756
"435",207.506775060863,-13.0976595448757
"436",208.063804308435,-13.9327167652541
"437",208.626762160205,-14.7689829291157
"438",209.196154050174,-15.6063777817376
"439",209.772307827422,-16.4449645023697
"440",210.355633303297,-17.2846679589310
"441",210.946567609909,-18.1254744910434
"442",211.545561539740,-18.9673294571933
"443",212.152915621116,-19.8104770366436
"444",212.769476797493,-20.6544493614362
"445",213.39534069152,-21.4990620164636
"446",214.030944435303,-22.3441749828476
"447",214.676697840193,-23.1895440813255
"448",215.332969736404,-24.0348551231954
"449",216.000006010748,-24.8795531555874
"450",216.677861304736,-25.7229039331655
"451",217.107849033745,-26.8818248183239
"452",217.121181563005,-27.9242363366202
"453",217.134964884750,-28.9644485340037
"454",217.149294621629,-30.0017288726861
"455",217.164116132128,-31.0356521733913
"456",217.179443076625,-32.0660442662957
"457",217.1952891155,-33.0928095287508
"458",217.211763531778,-34.1159240550945
"459",217.229139533026,-35.1351897698409
"460",217.246829722977,-36.1505554465713
"461",217.265202931844,-37.1623147834198
"462",217.284313801142,-38.1705292520892
"463",217.304203312005,-39.1753217959843
"464",217.324844143677,-40.1767846226591
"465",217.346454862211,-41.1750440906132
"466",217.368857882688,-42.1702094828732
"467",217.393419242944,-43.1618368371432
"468",217.417707395632,-44.1499637194635
"469",217.443211321993,-45.1354234129129
"470",217.469780757864,-46.1183866722207
"471",217.497716231570,-47.0990447426836
"472",217.526881139326,-48.0775376431797
"473",217.557603330212,-49.0540702793839
"474",217.589746200446,-50.0287997456473
"475",217.623623938730,-51.0019343627394
"476",217.659140922414,-51.9736448853896
"477",217.696706962849,-52.9441088985163
"478",217.7362810789,-53.9135210625108
"479",217.778191119647,-54.8820657924807
"480",217.822491726604,-55.8499070129661
"481",217.86951074885,-56.8172564598312
"482",217.919466752440,-57.7842951330891
"483",217.972578303426,-58.7512245233203
"484",218.029214232023,-59.7181948946866
"485",218.089702387313,-60.6854316434304
"486",218.154534542915,-61.6530850337136
"487",218.224038547909,-62.6213941221572
"488",218.298952062726,-63.590481852166
"489",218.379671238337,-64.5605599596046
"490",218.467234263496,-65.5318060293913
"491",218.562078270311,-66.5044113068228
"492",218.665582956993,-67.4785260560608
"493",218.778581606622,-68.4543278620239
"494",218.902945691030,-69.4320079700087
"495",219.03995928578,-70.411716644177
"496",219.192122240110,-71.3936041486905
"497",219.361661195688,-72.377820747711
"498",219.552168832018,-73.364509875211
"499",219.764287186882,-74.3545457954043
"500",220.00944999695,-75.3477987346968
"501",220.291086017186,-76.3438110704139
"502",220.618620908645,-77.342637444069
"503",221.003638672159,-78.3442778556622
"504",221.462900591951,-79.3486844938693
"505",222.020093764062,-80.3557753964202
"506",222.710038492881,-81.3653456576398
"507",223.584439310427,-82.3772245227988
"508",224.733331770336,-83.3905445578727
"509",226.304193317169,-84.4038167816225
"510",228.576583593654,-85.4145618353793
"511",232.139743019488,-86.4174453414014
"512",238.449990869122,-87.3989435251323
"513",252.000020672917,-88.3143732890215
"514",288.00000801433,-88.961082920395
"515",253.107850035537,26.8818248183239
"516",253.784038763368,26.0331174648892
"517",254.449299188527,25.1832199509915
"518",255.103685952528,24.3329501917842
"519",255.747472262936,23.4827760552252
"520",256.381040610347,22.6330305130366
"521",257.004773485352,21.7839218859881
"522",257.61918998233,20.9356772778696
"523",258.224809195657,20.0887099151260
"524",258.821631125332,19.2429224675614
"525",259.410420752544,18.3983593314056
"526",259.991615209399,17.5550922236448
"527",260.565706269517,16.7131382197519
"528",261.133049102735,15.8725126876526
"529",261.694135482673,15.0332770990493
"530",262.249265937655,14.1953554680877
"531",262.799287411138,13.3597253655926
"532",263.342970469071,12.5255022820665
"533",263.882008998368,11.692607670334
"534",264.41656692357,10.8609091954799
"535",264.947217980567,10.0304034424096
"536",265.474126093898,9.20097002903898
"537",265.997810357941,8.37260639404712
"538",266.518434697236,7.5451588581777
"539",267.036490885404,6.71858174454063
"540",267.552170167739,5.89275552482543
"541",268.065936997108,5.06765543959638
"542",268.578009939562,4.24313677422042
"543",269.088771485696,3.41915043671289
"544",269.598494843075,2.59558436928274
"545",270.107507860781,1.77233761319628
"546",270.616138387894,0.94933386243389
"547",271.124659631980,0.126430323353227
"548",271.633399442119,-0.696416386419108
"549",272.142658346635,-1.51933844171572
"550",272.652764194608,-2.34238968363719
"551",273.164017514362,-3.16573483713638
"552",273.676773475733,-3.98938756259163
"553",274.191277965532,-4.81350708878796
"554",274.707913474352,-5.63810302067891
"555",275.226953209759,-6.46337044554263
"556",275.748752341592,-7.28929484922714
"557",276.273584077415,-8.11603716806477
"558",276.801912870094,-8.94359825582914
"559",277.333957285682,-9.7721300842293
"560",277.870181777041,-10.601601917414
"561",278.410832230982,-11.4321682884132
"562",278.956400421126,-12.2637984613756
"563",279.506777064446,-13.0976595448757
"564",280.063819972396,-13.9327167652541
"565",280.626791484545,-14.7689829291157
"566",281.196156053757,-15.6063777817376
"567",281.772296170626,-16.4449645023697
"568",282.355648967258,-17.2846679589310
"569",282.946569613491,-18.1254744910434
"570",283.545577203701,-18.9673294571933
"571",284.152917624699,-19.8104770366436
"572",284.769492461454,-20.6544493614362
"573",285.395356355481,-21.4990620164636
"574",286.030946438886,-22.3441749828476
"575",286.676699843775,-23.1895440813255
"576",287.332971739987,-24.0348551231954
"577",288.00000801433,-24.8795531555874
"578",288.677863308319,-25.7229039331655
"579",289.107864697706,-26.8818248183239
"580",289.121197226966,-27.9242363366202
"581",289.134966888333,-28.9644485340037
"582",289.149282964833,-30.0017288726861
"583",289.164118135710,-31.0356521733913
"584",289.179445080208,-32.0660442662957
"585",289.195291119082,-33.0928095287508
"586",289.211765535360,-34.1159240550945
"587",289.229141536609,-35.1351897698409
"588",289.246845386938,-36.1505554465713
"589",289.265204935427,-37.1623147834198
"590",289.284329465103,-38.1705292520892
"591",289.304191655209,-39.1753217959843
"592",289.324846147259,-40.1767846226591
"593",289.346456865793,-41.1750440906132
"594",289.368859886271,-42.1702094828732
"595",289.393421246526,-43.1618368371432
"596",289.417709399215,-44.1499637194635
"597",289.443226985954,-45.1354234129129
"598",289.469782761447,-46.1183866722207
"599",289.497731895531,-47.0990447426836
"600",289.526883142908,-48.0775376431797
"601",289.557618994173,-49.0540702793839
"602",289.589748204029,-50.0287997456473
"603",289.623625942312,-51.0019343627394
"604",289.659142925996,-51.9736448853896
"605",289.696708966431,-52.9441088985163
"606",289.736296742861,-53.9135210625108
"607",289.778206783608,-54.8820657924807
"608",289.822521050943,-55.8499070129661
"609",289.869512752433,-56.8172564598312
"610",289.919455095644,-57.7842951330891
"611",289.972593967387,-58.7512245233203
"612",290.029229895984,-59.7181948946866
"613",290.089718051274,-60.6854316434304
"614",290.154550206876,-61.6530850337136
"615",290.224026891113,-62.6213941221572
"616",290.298940405930,-63.590481852166
"617",290.379673241919,-64.5605599596046
"618",290.467236267079,-65.5318060293913
"619",290.562093934272,-66.5044113068228
"620",290.665584960576,-67.4785260560608
"621",290.778583610205,-68.4543278620239
"622",290.902947694612,-69.4320079700087
"623",291.039961289363,-70.411716644177
"624",291.192137904071,-71.3936041486905
"625",291.36166319927,-72.377820747711
"626",291.552198156357,-73.364509875211
"627",291.764289190464,-74.3545457954043
"628",292.009465660911,-75.3477987346968
"629",292.291088020769,-76.3438110704139
"630",292.618636572606,-77.342637444069
"631",293.003640675741,-78.3442778556622
"632",293.462902595533,-79.3486844938693
"633",294.020082107266,-80.3557753964202
"634",294.710040496464,-81.3653456576398
"635",295.584441314009,-82.3772245227988
"636",296.733361094675,-83.3905445578727
"637",298.304195320751,-84.4038167816225
"638",300.576571936858,-85.4145618353793
"639",304.139745023070,-86.4174453414014
"640",310.450020193462,-87.3989435251323
"641",324.0000226765,-88.3143732890215
"642",1.61855527073809e-05,-88.961082920395
"643",325.121184568379,27.9242363366202
"644",326.219397024647,27.189244802677
"645",326.893727941024,26.3340316940578
"646",327.557212516999,25.4776796513945
"647",328.209960035599,24.6210236653132
"648",328.852189062877,23.7645042830153
"649",329.484282089426,22.9084322781080
"650",330.106676247355,22.0530945185364
"651",330.719999914065,21.1988427590429
"652",331.324553617881,20.3456889524585
"653",331.92044664183,19.4937628723774
"654",332.508443967098,18.6431225754076
"655",333.089037367306,17.7937697690963
"656",333.66266397456,16.9457932459027
"657",334.229678958698,16.0992356945092
"658",334.790656055609,15.2540578413281
"659",335.346114359672,14.4110912618908
"660",335.896299757694,13.5695001117975
"661",336.440392626978,12.7294423391730
"662",336.979950250652,11.8906601043759
"663",337.515245836284,11.0531704828793
"664",338.046771157495,10.2168454086361
"665",338.57479942185,9.38170793353492
"666",339.099740440700,8.54759413303556
"667",339.621840100856,7.71445107317199
"668",340.141535534424,6.88216136006785
"669",340.659072628214,6.05073438523324
"670",341.174861193577,5.2200100661095
"671",341.689201758836,4.38993119986233
"672",342.20242217307,3.56039938907899
"673",342.714795643848,2.73132392030958
"674",343.226704661762,1.9026238985011
"675",343.738422434380,1.07412387316926
"676",344.25027681078,0.245820962827992
"677",344.762540998531,-0.582423677461916
"678",345.275570167469,-1.41064996161843
"679",345.789692166674,-2.23904828116466
"680",346.305180203714,-3.06761404706727
"681",346.822416769180,-3.89650936959732
"682",347.341647749885,-4.72573232776413
"683",347.863282957177,-5.55551834965064
"684",348.387540957110,-6.38580468289385
"685",348.914804240279,-7.21677873080912
"686",349.445400655762,-8.04841146509247
"687",349.979740014910,-8.8808911428329
"688",350.518122846048,-9.71415970742247
"689",351.06090431901,-10.5483802296276
"690",351.608439603635,-11.3835134358606
"691",352.160810662192,-12.2207546092262
"692",352.718700513599,-13.0589443251127
"693",353.283365912662,-13.8982909042900
"694",353.854342406519,-14.7386142005185
"695",354.431985165005,-15.5799944685211
"696",355.016731320228,-16.4223548686696
"697",355.608936042025,-17.2656680802073
"698",356.209091104015,-18.1098794616209
"699",356.817469713767,-18.9552536827407
"700",357.434672927926,-19.8013109227775
"701",358.061274482383,-20.647880427002
"702",358.697438301678,-21.4948051010633
"703",359.343574197161,-22.3418612562662
"704",360.000010017913,-23.1887210435305
"705",0.667049187669845,-24.0348551231954
"706",1.34468965086485,-24.8795224197361
"707",1.78402748196076,-26.0331174648892
"708",2.21937648258138,-27.189244802677
"709",2.24645071212107,-28.2348784627142
"710",2.27447263040811,-29.2783811037305
"711",2.30357222448013,-30.3190082351061
"712",2.33367671013378,-31.3563739511530
"713",2.36482023831492,-32.3902972518583
"714",2.39710782318204,-33.4206381183439
"715",2.43082868055781,-34.4472906826777
"716",2.46587630217985,-35.470309586373
"717",2.50191259368425,-36.4895138294169
"718",2.53938407868799,-37.5051663740924
"719",2.57829716049344,-38.5173799185208
"720",2.61882771647170,-39.5262295947829
"721",2.66102547893769,-40.5317802896760
"722",2.70505415898806,-41.5342403239696
"723",2.7517976257901,-42.5330769429085
"724",2.80068811986905,-43.529085863531
"725",2.85048147957891,-44.5216113876768
"726",2.90259262129494,-45.5116029116406
"727",2.95705633629321,-46.4991048316518
"728",3.0141859595019,-47.4844176760341
"729",3.07405939776623,-48.4675516900712
"730",3.13696522657864,-49.4488313077485
"731",3.20296790584941,-50.4283453215255
"732",3.272459744569,-51.4063669389688
"733",3.34560466727749,-52.3829303110243
"734",3.42282294405224,-53.3583325509209
"735",3.5043717742042,-54.332693186969
"736",3.59071625092715,-55.3062307852222
"737",3.68214601693059,-56.2790956098422
